Continent,Country,Province-chi,Town-chi,Location Chinese,Province-eng,Town-eng,Location English,Current Location,Latitude,Longitude,Name-chi,Type-chi,Business Name Chinese,Name-eng,Type-eng,Business Name English,Sector,Sub-Category,Address
North America,United States 美國,哀大后省,貝市埠,哀大后省 貝市埠,Idaho,Boise,"Boise, Idaho",,43.608386,-116.194256,祥隆,洗衣,祥隆洗衣,Chong Lung,(Laundry),"Chong Lung, (Laundry)",Other Services,Laundry Services,"P. O. Box 225, 622 Front St."
North America,United States 美國,哀大后省,貝市埠,哀大后省 貝市埠,Idaho,Boise,"Boise, Idaho",,43.620434,-116.210733,昌盛,洗衣,昌盛洗衣,Chong Shing,Laundry,"Chong Shing, Laundry",Other Services,Laundry Services,613 Idaho St.
North America,United States 美國,哀大后省,貝市埠,哀大后省 貝市埠,Idaho,Boise,"Boise, Idaho",,43.615044,-116.202324,國民黨,會所,國民黨會所,Chung Hwa,National Association,Chung Hwa National Association,Other Services,Political Organizations,P. O. Box 276
North America,United States 美國,哀大后省,貝市埠,哀大后省 貝市埠,Idaho,Boise,"Boise, Idaho",,43.615044,-116.202324,亞芳,醫館,亞芳醫館,DR. AH FONG,(Physician),"DR. AH FONG, (Physician)",Health Care & Social Assistance,Physician,P. O. Box 183
North America,United States 美國,哀大后省,貝市埠,哀大后省 貝市埠,Idaho,Boise,"Boise, Idaho",,43.608386,-116.194256,宏利,雜貨,宏利雜貨,Fong Lee & Co.,General Mdse.,"Fong Lee & Co., General Mdse.",Retail Trade,General Merchandise Stores,"P. O. Box 262, 614 Front St."
North America,United States 美國,哀大后省,貝市埠,哀大后省 貝市埠,Idaho,Boise,"Boise, Idaho",,43.608386,-116.194256,恒盛,雜貨,恒盛雜貨,Hong Sing & Co.,(General Merchandise),"Hong Sing & Co., (General Merchandise)",Retail Trade,General Merchandise Stores,"P. O. Box 282, 622 Front St."
North America,United States 美國,哀大后省,貝市埠,哀大后省 貝市埠,Idaho,Boise,"Boise, Idaho",,43.608386,-116.194256,同益棧,雜貨,同益棧雜貨,Hong Yick Jan,(General Merchandise),"Hong Yick Jan, (General Merchandise)",Retail Trade,General Merchandise Stores,"P. O. Box 276, 620 Front St."
North America,United States 美國,哀大后省,貝市埠,哀大后省 貝市埠,Idaho,Boise,"Boise, Idaho",,43.615268,-116.202137,合和,雜貨,合和雜貨,Hop Wo & Co.,General Mdse.,"Hop Wo & Co., General Mdse.",Retail Trade,General Merchandise Stores,"P. O. Box 444, 215 S. 7th St."
North America,United States 美國,哀大后省,貝市埠,哀大后省 貝市埠,Idaho,Boise,"Boise, Idaho",,43.608386,-116.194256,聯昌隆,雜貨,聯昌隆雜貨,Lun Chong Lung & Co.,(General Merchandise),"Lun Chong Lung & Co., (General Merchandise)",Retail Trade,General Merchandise Stores,"P. O. Box 272, 616 Front St."
North America,United States 美國,哀大后省,貝市埠,哀大后省 貝市埠,Idaho,Boise,"Boise, Idaho",,43.615268,-116.202137,萬花樓,酒樓,萬花樓酒樓,Mon Far Low,(Restaurant),"Mon Far Low, (Restaurant)",Accommodation & Foodservice,Foodservice,"212 7th St., corner Front St."
North America,United States 美國,哀大后省,貝市埠,哀大后省 貝市埠,Idaho,Boise,"Boise, Idaho",,43.601867,-116.207536,萬利,雜貨,萬利雜貨,MON LEE & CO.,Gen. Mdse.,"MON LEE & CO., Gen. Mdse.",Retail Trade,General Merchandise Stores,"P. O. Box 353, 612 Main St."
North America,United States 美國,哀大后省,貝市埠,哀大后省 貝市埠,Idaho,Boise,"Boise, Idaho",,43.626079,-116.196364,安和號,漆器,安和號漆器,On Wo Ho & Co.,Chinese and Japanese Art,"On Wo Ho & Co., Chinese and Japanese Art",Retail Trade,Lacquerware Stores,112 N. 7th St.
North America,United States 美國,哀大后省,貝市埠,哀大后省 貝市埠,Idaho,Boise,"Boise, Idaho",,43.601867,-116.207536,巴利市,餐館,巴利市餐館,Palace,Cafe,"Palace, Cafe",Accommodation & Foodservice,Foodservice,715 Main St.
North America,United States 美國,哀大后省,貝市埠,哀大后省 貝市埠,Idaho,Boise,"Boise, Idaho",,43.608386,-116.194256,廣昌隆,雜貨,廣昌隆雜貨,Quong Chong Lung,General Merchandise,"Quong Chong Lung, General Merchandise",Retail Trade,General Merchandise Stores,622 Front St.
North America,United States 美國,哀大后省,貝市埠,哀大后省 貝市埠,Idaho,Boise,"Boise, Idaho",,43.608386,-116.194256,廣安昌,油糖什貨,廣安昌油糖什貨,QUONG ON CHONG,General Merchandise,"QUONG ON CHONG, General Merchandise",Retail Trade,General Merchandise Stores,"P. O. Box 261, 618 Front St."
North America,United States 美國,哀大后省,貝市埠,哀大后省 貝市埠,Idaho,Boise,"Boise, Idaho",,43.620434,-116.210733,廣盛,洗衣,廣盛洗衣,Quong Sing,Laundry,"Quong Sing, Laundry",Other Services,Laundry Services,1014 Idaho St.
North America,United States 美國,哀大后省,貝市埠,哀大后省 貝市埠,Idaho,Boise,"Boise, Idaho",,43.615044,-116.202324,三盛,餐館,三盛餐館,Sam Sin,Restaurant,"Sam Sin, Restaurant",Accommodation & Foodservice,Foodservice,P. O. Box 295
North America,United States 美國,哀大后省,貝市埠,哀大后省 貝市埠,Idaho,Boise,"Boise, Idaho",,43.620434,-116.210733,三華,雜貨,三華雜貨,Sam Wah & Co.,(General Merchandise),"Sam Wah & Co., (General Merchandise)",Retail Trade,General Merchandise Stores,709 Idaho St.
North America,United States 美國,哀大后省,貝市埠,哀大后省 貝市埠,Idaho,Boise,"Boise, Idaho",,43.620434,-116.210733,生和,雜貨,生和雜貨,Sang Wo & Co.,Merchants,"Sang Wo & Co., Merchants",Retail Trade,General Merchandise Stores,"705 Idaho St., bet. 7th and 8th"
North America,United States 美國,哀大后省,貝市埠,哀大后省 貝市埠,Idaho,Boise,"Boise, Idaho",,43.615268,-116.202137,上海樓,酒樓,上海樓酒樓,Shanghai Low,(Restaurant),"Shanghai Low, (Restaurant)",Accommodation & Foodservice,Foodservice,217 7th St.
North America,United States 美國,哀大后省,貝市埠,哀大后省 貝市埠,Idaho,Boise,"Boise, Idaho",,43.601867,-116.207536,花旗,餐館,花旗餐館,United States,Restaurant,"United States, Restaurant",Accommodation & Foodservice,Foodservice,707 Main St.
North America,United States 美國,哀大后省,貝市埠,哀大后省 貝市埠,Idaho,Boise,"Boise, Idaho",,43.608386,-116.194256,東利,雜貨,東利雜貨,Tong Lee,General Mdse.,"Tong Lee, General Mdse.",Retail Trade,General Merchandise Stores,"P. O. Box 262, 614 Front St."
North America,United States 美國,哀大后省,貝市埠,哀大后省 貝市埠,Idaho,Boise,"Boise, Idaho",,43.615044,-116.202324,榮昌,雜貨,榮昌雜貨,Wing Chong,(General Merchandise),"Wing Chong, (General Merchandise)",Retail Trade,General Merchandise Stores,P. O. Box 275
North America,United States 美國,哀大后省,貝市埠,哀大后省 貝市埠,Idaho,Boise,"Boise, Idaho",,43.615268,-116.202137,永昌隆,雜貨,永昌隆雜貨,Wing Chong Lung & Co.,Gen. Mdse.,"Wing Chong Lung & Co., Gen. Mdse.",Retail Trade,General Merchandise Stores,211-213 7th St.
North America,United States 美國,哀大后省,貝市埠,哀大后省 貝市埠,Idaho,Boise,"Boise, Idaho",,43.615044,-116.202324,永生,衣館,永生衣館,Wing Sang & Co.,Laundry,"Wing Sang & Co., Laundry",Other Services,Laundry Services,
North America,United States 美國,哀大后省,貝市埠,哀大后省 貝市埠,Idaho,Boise,"Boise, Idaho",,43.601867,-116.207536,怡記,餐館,怡記餐館,Yee Kee,(Restaurant),"Yee Kee, (Restaurant)",Accommodation & Foodservice,Foodservice,"P. O. Box 251, 711 Main St."
North America,United States 美國,哀大后省,貝市埠,哀大后省 貝市埠,Idaho,Boise,"Boise, Idaho",,43.601867,-116.207536,黃石,餐館,黃石餐館,Yellow Stone,Restaurant,"Yellow Stone, Restaurant",Accommodation & Foodservice,Foodservice,622 Main St.
North America,United States 美國,哀大后省,貝市埠,哀大后省 貝市埠,Idaho,Boise,"Boise, Idaho",,43.620434,-116.210733,怡泰昌,雜貨,怡泰昌雜貨,Zee Tai Chong,(General Merchandise),"Zee Tai Chong, (General Merchandise)",Retail Trade,General Merchandise Stores,"P. O. Box 258, 906 Idaho St."
North America,United States 美國,哀大后省,的拉馬埠,哀大后省 的拉馬埠,Idaho,De Lamar,"De Lamar, Idaho",,43.024326,-116.83152,同利,雜貨,同利雜貨,Hong Lee,General Merchandise,"Hong Lee, General Merchandise",Retail Trade,General Merchandise Stores,P. O. Box 38
North America,United States 美國,哀大后省,的拉馬埠,哀大后省 的拉馬埠,Idaho,De Lamar,"De Lamar, Idaho",,43.024326,-116.83152,廣茂源,雜貨,廣茂源雜貨,Quong Mow Yuen & Co.,General Mdse,"Quong Mow Yuen & Co., General Mdse",Retail Trade,General Merchandise Stores,P. O. Box 38
North America,United States 美國,哀大后省,的拉馬埠,哀大后省 的拉馬埠,Idaho,De Lamar,"De Lamar, Idaho",,43.024326,-116.83152,源來,雜貨,源來雜貨,Yuen Loy,General Merchandise,"Yuen Loy, General Merchandise",Retail Trade,General Merchandise Stores,P. O. Box 102
North America,United States 美國,哀大后省,喜利埠,哀大后省 喜利埠,Idaho,Hailey,"Hailey, Idaho",,43.518677,-114.31466,國民黨,會所,國民黨會所,Chung Hwa,National Club,Chung Hwa National Club,Other Services,Political Organizations,P. O. Box 43
North America,United States 美國,哀大后省,喜利埠,哀大后省 喜利埠,Idaho,Hailey,"Hailey, Idaho",,43.518677,-114.31466,聚和隆,雜貨,聚和隆雜貨,Duey Wo Lung & Co.,General Merchandise,"Duey Wo Lung & Co., General Merchandise",Retail Trade,General Merchandise Stores,P. O. Box 98
North America,United States 美國,哀大后省,喜利埠,哀大后省 喜利埠,Idaho,Hailey,"Hailey, Idaho",,43.518677,-114.31466,錦利,洗衣,錦利洗衣,Gim Lee,Laundry,"Gim Lee, Laundry",Other Services,Laundry Services,
North America,United States 美國,哀大后省,喜利埠,哀大后省 喜利埠,Idaho,Hailey,"Hailey, Idaho",,43.518677,-114.31466,同德,雜貨,同德雜貨,Hong Ark & Co.,General Merchandise,"Hong Ark & Co., General Merchandise",Retail Trade,General Merchandise Stores,P. O. Box 72
North America,United States 美國,哀大后省,喜利埠,哀大后省 喜利埠,Idaho,Hailey,"Hailey, Idaho",,43.518677,-114.31466,合利,洗衣,合利洗衣,Hop Lee,Laundry,"Hop Lee, Laundry",Other Services,Laundry Services,P. O. Box 92
North America,United States 美國,哀大后省,喜利埠,哀大后省 喜利埠,Idaho,Hailey,"Hailey, Idaho",,43.518677,-114.31466,合昌,雜貨,合昌雜貨,Hop Chong & Co.,Chinese and Japanese Bazaar,"Hop Chong & Co., Chinese and Japanese Bazaar",Retail Trade,Lacquerware Stores,
North America,United States 美國,哀大后省,喜利埠,哀大后省 喜利埠,Idaho,Hailey,"Hailey, Idaho",,43.518677,-114.31466,廣和隆,雜貨,廣和隆雜貨,Quong Wo Lung,(General Merchandise),"Quong Wo Lung, (General Merchandise)",Retail Trade,General Merchandise Stores,P. O. Box 92
North America,United States 美國,哀大后省,喜利埠,哀大后省 喜利埠,Idaho,Hailey,"Hailey, Idaho",,43.518677,-114.31466,花旗,餐館,花旗餐館,United States,Restaurant,"United States, Restaurant",Accommodation & Foodservice,Foodservice,
North America,United States 美國,哀大后省,喜利埠,哀大后省 喜利埠,Idaho,Hailey,"Hailey, Idaho",,43.518677,-114.31466,華盛,雜貨,華盛雜貨,Wah Sing & Co.,Drugs and Groceries,"Wah Sing & Co., Drugs and Groceries",Retail Trade,Health and Personal Care Stores,P. O. Box 280
North America,United States 美國,哀大后省,喜利埠,哀大后省 喜利埠,Idaho,Hailey,"Hailey, Idaho",,43.518677,-114.31466,永利,雜貨,永利雜貨,Wing Lee & Co.,General Merchandise,"Wing Lee & Co., General Merchandise",Retail Trade,General Merchandise Stores,P. O. Box 43
North America,United States 美國,哀大后省,斛埠,哀大后省 斛埠,Idaho,Hope,"Hope, Idaho",,48.24784,-116.30883,國民黨,會所,國民黨會所,Chung Hwa,National Club,Chung Hwa National Club,Other Services,Political Organizations,P. O. Box 43
North America,United States 美國,哀大后省,斛埠,哀大后省 斛埠,Idaho,Hope,"Hope, Idaho",,48.24784,-116.30883,聚和,雜貨,聚和雜貨,Duey Wo,General Merchandise,"Duey Wo, General Merchandise",Retail Trade,General Merchandise Stores,P. O. Box 206
North America,United States 美國,哀大后省,斛埠,哀大后省 斛埠,Idaho,Hope,"Hope, Idaho",,48.24784,-116.30883,永和,雜貨,永和雜貨,Wing Wo & Co.,General Merchandise,"Wing Wo & Co., General Merchandise",Retail Trade,General Merchandise Stores,
North America,United States 美國,哀大后省,埃地賀埠 又名哀大后,哀大后省 埃地賀埠 又名哀大后,Idaho,Idaho City,"Idaho City, Idaho",,43.827633,-115.833,廣生隆,雜貨,廣生隆雜貨,Quong Sang Lung,General Merchandise,"Quong Sang Lung, General Merchandise",Retail Trade,General Merchandise Stores,
North America,United States 美國,哀大后省,埃地賀埠 又名哀大后,哀大后省 埃地賀埠 又名哀大后,Idaho,Idaho City,"Idaho City, Idaho",,43.827633,-115.833,永生,雜貨,永生雜貨,Wing Sang,Groceries,"Wing Sang, Groceries",Retail Trade,General Merchandise Stores,
North America,United States 美國,哀大后省,藟市頓埠,哀大后省 藟市頓埠,Idaho,Lewiston,"Lewiston, Idaho",,46.418514,-117.01579,昌隆,雜貨,昌隆雜貨,Chong Lung & Co.,General Merchandise,"Chong Lung & Co., General Merchandise",Retail Trade,General Merchandise Stores,P. O. Box 328
North America,United States 美國,哀大后省,藟市頓埠,哀大后省 藟市頓埠,Idaho,Lewiston,"Lewiston, Idaho",,46.418514,-117.01579,廣和隆,雜貨,廣和隆雜貨,Kwong Wo Lung & Co.,General Merchandise,"Kwong Wo Lung & Co., General Merchandise",Retail Trade,General Merchandise Stores,P. O. Box 360
North America,United States 美國,哀大后省,藟市頓埠,哀大后省 藟市頓埠,Idaho,Lewiston,"Lewiston, Idaho",,46.418514,-117.01579,梁彬,餐館,梁彬餐館,Leong Ben & Co.,Restaurant,"Leong Ben & Co., Restaurant",Accommodation & Foodservice,Foodservice,
North America,United States 美國,哀大后省,藟市頓埠,哀大后省 藟市頓埠,Idaho,Lewiston,"Lewiston, Idaho",,46.417725,-117.010353,砵崙,餐館,砵崙餐館,Portland Cafe,Chop House,"Portland Cafe, Chop House",Accommodation & Foodservice,Foodservice,64 Main St.
North America,United States 美國,哀大后省,藟市頓埠,哀大后省 藟市頓埠,Idaho,Lewiston,"Lewiston, Idaho",,46.418514,-117.01579,瑞昌和,雜貨,瑞昌和雜貨,Suey Chong Wo & Co.,General Merchandise,"Suey Chong Wo & Co., General Merchandise",Retail Trade,General Merchandise Stores,P. O. Box 38
North America,United States 美國,哀大后省,藟市頓埠,哀大后省 藟市頓埠,Idaho,Lewiston,"Lewiston, Idaho",,46.401845,-117.032351,悅來泰記,雜貨,悅來泰記雜貨,Yet Wo Tai Kee & Co.,General Merchandise,"Yet Wo Tai Kee & Co., General Merchandise",Retail Trade,General Merchandise Stores,95 1st St.
North America,United States 美國,哀大后省,網頓坎埠,哀大后省 網頓坎埠,Idaho,Mountain Home,"Mountain Home, Idaho",,43.131,-115.69312,品寸,餐館,品寸餐館,Bon Restaurant,Chop House,"Bon Restaurant, Chop House",Accommodation & Foodservice,Foodservice,
North America,United States 美國,哀大后省,網頓坎埠,哀大后省 網頓坎埠,Idaho,Mountain Home,"Mountain Home, Idaho",,43.131,-115.69312,合利,餐館,合利餐館,Hop Lee & Co.,Restaurant,"Hop Lee & Co., Restaurant",Accommodation & Foodservice,Foodservice,P. O. Box 12
North America,United States 美國,哀大后省,網頓坎埠,哀大后省 網頓坎埠,Idaho,Mountain Home,"Mountain Home, Idaho",,43.131,-115.69312,廣盛,洗衣,廣盛洗衣,Quong Sing,Laundry,"Quong Sing, Laundry",Other Services,Laundry Services,P. O. Box 156
North America,United States 美國,哀大后省,網頓坎埠,哀大后省 網頓坎埠,Idaho,Mountain Home,"Mountain Home, Idaho",,43.131,-115.69312,勝記,餐館,勝記餐館,Sing Kee,Restaurant,"Sing Kee, Restaurant",Accommodation & Foodservice,Foodservice,
North America,United States 美國,哀大后省,稔巴埠,哀大后省 稔巴埠,Idaho,Nampa,"Nampa, Idaho",,43.578454,-116.559284,宏泰,雜貨,宏泰雜貨,Fong Hai & Co.,General Mdse.,"Fong Hai & Co., General Mdse.",Retail Trade,General Merchandise Stores,"P. O. Box 394, 4 Wall St."
North America,United States 美國,哀大后省,稔巴埠,哀大后省 稔巴埠,Idaho,Nampa,"Nampa, Idaho",,43.578045,-116.56079,香港樓,餐館,香港樓餐館,Hong Kong Lo & Co.,Restaurant,"Hong Kong Lo & Co., Restaurant",Accommodation & Foodservice,Foodservice,P. O. Box 394
North America,United States 美國,哀大后省,稔巴埠,哀大后省 稔巴埠,Idaho,Nampa,"Nampa, Idaho",,43.578045,-116.56079,聚昌,雜貨,聚昌雜貨,Tsue Chong & Co.,General Merchandise,"Tsue Chong & Co., General Merchandise",Retail Trade,General Merchandise Stores,P. O. Box 153
North America,United States 美國,哀大后省,稔巴埠,哀大后省 稔巴埠,Idaho,Nampa,"Nampa, Idaho",,43.578045,-116.56079,永興隆,雜貨,永興隆雜貨,Wing Hing Lung & Co.,General Merchandise,"Wing Hing Lung & Co., General Merchandise",Retail Trade,General Merchandise Stores,
North America,United States 美國,哀大后省,稔巴埠,哀大后省 稔巴埠,Idaho,Nampa,"Nampa, Idaho",,43.578045,-116.56079,榮利,洗衣,榮利洗衣,Wing Lee,Laundry,"Wing Lee, Laundry",Other Services,Laundry Services,
North America,United States 美國,哀大后省,稔巴埠,哀大后省 稔巴埠,Idaho,Nampa,"Nampa, Idaho",,43.578045,-116.56079,怡利,雜貨,怡利雜貨,Yee Lee & Co.,General Merchandise,"Yee Lee & Co., General Merchandise",Retail Trade,General Merchandise Stores,P. O. Box 523
North America,United States 美國,哀大后省,怕拉沙委埠,哀大后省 怕拉沙委埠,Idaho,Placerville,"Placerville, Idaho",,43.943043,-115.94625,東成溢記,雜貨,東成溢記雜貨,Dong Sing Yat Kee,General Merchandise,"Dong Sing Yat Kee, General Merchandise",Retail Trade,General Merchandise Stores,
North America,United States 美國,哀大后省,怕拉沙委埠,哀大后省 怕拉沙委埠,Idaho,Placerville,"Placerville, Idaho",,43.943043,-115.94625,義昌,雜貨,義昌雜貨,Yee Chong,General Merchandise,"Yee Chong, General Merchandise",Retail Trade,General Merchandise Stores,P. O. Box 4
North America,United States 美國,哀大后省,卜忌斜罅埠,哀大后省 卜忌斜罅埠,Idaho,Pocatello,"Pocatello, Idaho",,42.866524,-112.443504,國民黨,會所,國民黨會所,Chung Hwa,National Association,Chung Hwa National Association,Other Services,Political Organizations,
North America,United States 美國,哀大后省,卜忌斜罅埠,哀大后省 卜忌斜罅埠,Idaho,Pocatello,"Pocatello, Idaho",,42.864042,-112.447565,加蘭,餐館,加蘭餐館,Grand,Restaurant,"Grand, Restaurant",Accommodation & Foodservice,Foodservice,"P. O. Box 163, 110 S. 1st St."
North America,United States 美國,哀大后省,卜忌斜罅埠,哀大后省 卜忌斜罅埠,Idaho,Pocatello,"Pocatello, Idaho",,42.864042,-112.447565,埃地賀,餐館,埃地賀餐館,Idaho,Restaurant,"Idaho, Restaurant",Accommodation & Foodservice,Foodservice,132 N. 1st St.
North America,United States 美國,哀大后省,卜忌斜罅埠,哀大后省 卜忌斜罅埠,Idaho,Pocatello,"Pocatello, Idaho",,42.864042,-112.447565,湯新照,餐館,湯新照餐館,Imperial,Cafe,"Imperial, Cafe",Accommodation & Foodservice,Foodservice,112 N. 1st St.
North America,United States 美國,哀大后省,卜忌斜罅埠,哀大后省 卜忌斜罅埠,Idaho,Pocatello,"Pocatello, Idaho",,42.866524,-112.443504,三利,雜貨,三利雜貨,Sam Lee & Co.,General Merchandise,"Sam Lee & Co., General Merchandise",Retail Trade,General Merchandise Stores,P. O. Box 254
North America,United States 美國,哀大后省,卜忌斜罅埠,哀大后省 卜忌斜罅埠,Idaho,Pocatello,"Pocatello, Idaho",,42.864042,-112.447565,泗利,雜貨,泗利雜貨,Sue Lee & Co.,General Merchandise,"Sue Lee & Co., General Merchandise",Retail Trade,General Merchandise Stores,154 1st St.
North America,United States 美國,哀大后省,卜忌斜罅埠,哀大后省 卜忌斜罅埠,Idaho,Pocatello,"Pocatello, Idaho",,42.864042,-112.447565,夭打,衣館,夭打衣館,Utah,Laundry,"Utah, Laundry",Other Services,Laundry Services,145 S. 2nd St.
North America,United States 美國,哀大后省,卜忌斜罅埠,哀大后省 卜忌斜罅埠,Idaho,Pocatello,"Pocatello, Idaho",,42.866524,-112.443504,和利,洗衣,和利洗衣,Wah Lee,Laundry,"Wah Lee, Laundry",Other Services,Laundry Services,P.O. Box 591
North America,United States 美國,哀大后省,卜忌斜罅埠,哀大后省 卜忌斜罅埠,Idaho,Pocatello,"Pocatello, Idaho",,42.856777,-112.439317,和源,雜貨,和源雜貨,Wah Yuen & Co.,General Mdse.,"Wah Yuen & Co., General Mdse.",Retail Trade,General Merchandise Stores,"P. O. Box 13, 144 S. 1st Ave."
North America,United States 美國,哀大后省,卜忌斜罅埠,哀大后省 卜忌斜罅埠,Idaho,Pocatello,"Pocatello, Idaho",,42.864042,-112.447565,源聚,雜貨,源聚雜貨,YUEN TSUE & CO.,Gen. Mdse.,"YUEN TSUE & CO., Gen. Mdse.",Retail Trade,General Merchandise Stores,"P. O. B. 254, 154 N. 1st St."
North America,United States 美國,哀大后省,所羅門埠,哀大后省 所羅門埠,Idaho,Salmon,"Salmon, Idaho",,45.17592,-113.8947,全號,雜貨,全號雜貨,Chon Ho & Co.,Silk Goods,"Chon Ho & Co., Silk Goods",Retail Trade,General Merchandise Stores,P. O. Box 3
North America,United States 美國,哀大后省,所羅門埠,哀大后省 所羅門埠,Idaho,Salmon,"Salmon, Idaho",,45.17592,-113.8947,林英鏞,餐館,林英鏞餐館,Palace,Restaurant,"Palace, Restaurant",Accommodation & Foodservice,Foodservice,P. O. Box 106
North America,United States 美國,哀大后省,所羅門埠,哀大后省 所羅門埠,Idaho,Salmon,"Salmon, Idaho",,45.17592,-113.8947,榮利,洗衣,榮利洗衣,Wing Lee,Laundry,"Wing Lee, Laundry",Other Services,Laundry Services,P. O. Box 207
North America,United States 美國,哀大后省,所羅門埠,哀大后省 所羅門埠,Idaho,Salmon,"Salmon, Idaho",,45.17592,-113.8947,永利,雜貨,永利雜貨,Wing Lee & Co.,General Merchandise,"Wing Lee & Co., General Merchandise",Retail Trade,General Merchandise Stores,P. O. Box 143
North America,United States 美國,哀大后省,所羅門埠,哀大后省 所羅門埠,Idaho,Salmon,"Salmon, Idaho",,45.17592,-113.8947,永盛,餐館,永盛餐館,Wing Sing,Restaurant,"Wing Sing, Restaurant",Accommodation & Foodservice,Foodservice,
North America,United States 美國,哀大后省,所羅門埠,哀大后省 所羅門埠,Idaho,Salmon,"Salmon, Idaho",,45.17592,-113.8947,養記,餐館,養記餐館,Young Kee,Restaurant,"Young Kee, Restaurant",Accommodation & Foodservice,Foodservice,
North America,United States 美國,哀大后省,梳順埠,哀大后省 梳順埠,Idaho,Shoshone,"Shoshone, Idaho",,42.93373,-114.40789,廣經,雜貨,廣經雜貨,Kwong King & Co.,General Merchandise,"Kwong King & Co., General Merchandise",Retail Trade,General Merchandise Stores,
North America,United States 美國,哀大后省,梳順埠,哀大后省 梳順埠,Idaho,Shoshone,"Shoshone, Idaho",,42.93373,-114.40789,廣盛,衣洗,廣盛衣洗,Quong Sing & Co.,Laundry,"Quong Sing & Co., Laundry",Other Services,Laundry Services,
North America,United States 美國,哀大后省,梳順埠,哀大后省 梳順埠,Idaho,Shoshone,"Shoshone, Idaho",,42.93373,-114.40789,勝利,餐館,勝利餐館,Sing Lee & Co.,Restaurant,"Sing Lee & Co., Restaurant",Accommodation & Foodservice,Foodservice,
North America,United States 美國,哀大后省,水路吪失地埠,哀大后省 水路吪失地埠,Idaho,Silver City,"Silver City, Idaho",,43.0166,-116.733116,寶泰,什貨,寶泰什貨,POW HAI & CO.,General Merchandise,"POW HAI & CO., General Merchandise",Retail Trade,General Merchandise Stores,P. O. Box 128
North America,United States 美國,哀大后省,水路吪失地埠,哀大后省 水路吪失地埠,Idaho,Silver City,"Silver City, Idaho",,43.0166,-116.733116,雙利,什貨,雙利什貨,SONG LEE & CO.,General Merchandise,"SONG LEE & CO., General Merchandise",Retail Trade,General Merchandise Stores,P. O. Box 5
North America,United States 美國,哀大后省,水路吪失地埠,哀大后省 水路吪失地埠,Idaho,Silver City,"Silver City, Idaho",,43.0166,-116.733116,怡盛,雜貨,怡盛雜貨,Yee Sing & Co.,General Merchandise,"Yee Sing & Co., General Merchandise",Retail Trade,General Merchandise Stores,
North America,United States 美國,爹路奈省,市加咕埠,爹路奈省 市加咕埠,Illinois,Chicago,"Chicago, Illinois",,41.882069,-87.627803,差李,洗衣,差李洗衣,Charlie,Laundry,"Charlie, Laundry",Other Services,Laundry Services,3240 State St.
North America,United States 美國,爹路奈省,市加咕埠,爹路奈省 市加咕埠,Illinois,Chicago,"Chicago, Illinois",,41.881876,-87.640556,差李,洗衣,差李洗衣,Charlie Moy,Laundry,"Charlie Moy, Laundry",Other Services,Laundry Services,462½ W. Madison St.
North America,United States 美國,爹路奈省,市加咕埠,爹路奈省 市加咕埠,Illinois,Chicago,"Chicago, Illinois",,41.831118,-87.617616,差李三,洗衣,差李三洗衣,Charlie Sam,Laundry,"Charlie Sam, Laundry",Other Services,Laundry Services,312 E. 35th St.
North America,United States 美國,爹路奈省,市加咕埠,爹路奈省 市加咕埠,Illinois,Chicago,"Chicago, Illinois",,41.838067,-87.64626,差李珍,洗衣,差李珍洗衣,Charlie Chin,Laundry,"Charlie Chin, Laundry",Other Services,Laundry Services,3410 S. Halsted St.
North America,United States 美國,爹路奈省,市加咕埠,爹路奈省 市加咕埠,Illinois,Chicago,"Chicago, Illinois",,41.876292,-87.630716,致中和,藥材,致中和藥材,Chee Chung Wah,Drugs,"Chee Chung Wah, Drugs",Retail Trade,Health and Personal Care Stores,427 S. Clark St.
North America,United States 美國,爹路奈省,市加咕埠,爹路奈省 市加咕埠,Illinois,Chicago,"Chicago, Illinois",,41.853423,-87.622474,市加咕,餐館,市加咕餐館,Chicago,Cafe,"Chicago, Cafe",Accommodation & Foodservice,Foodservice,180 E. 22d St.
North America,United States 美國,爹路奈省,市加咕埠,爹路奈省 市加咕埠,Illinois,Chicago,"Chicago, Illinois",,41.876292,-87.630716,中華,會館,中華會館,CHINESE,Association,"CHINESE, Association",Other Services,Overseas Chinese Associations,205 S. Clark St.
North America,United States 美國,爹路奈省,市加咕埠,爹路奈省 市加咕埠,Illinois,Chicago,"Chicago, Illinois",,41.854293,-87.632123,華人,裝麵公司,華人裝麵公司,Chinese,Noodle Manufacturing Co.,"Chinese, Noodle Manufacturing Co.",Manufacturing,Food Manufacturers,2210 Archer St.
North America,United States 美國,爹路奈省,市加咕埠,爹路奈省 市加咕埠,Illinois,Chicago,"Chicago, Illinois",,41.876292,-87.630716,中華,學堂,中華學堂,Chinese,School,"Chinese, School",Education Services,Schools,295 S. Clark St.
North America,United States 美國,爹路奈省,市加咕埠,爹路奈省 市加咕埠,Illinois,Chicago,"Chicago, Illinois",,41.876292,-87.630716,中華物產,營運公司,中華物產營運公司,CHINESE,TRADING COMPANY,"CHINESE, TRADING COMPANY",Wholesale Trade,Others,347-349 S. Clark St.
